                  1         2         3         4         5         6         7         8         9
  7.62E+00  1.27E-06  2.14E-05  1.25E-06  1.88E-05  1.94E-06  4.24E-04  2.53E-05  4.43E-04  1.42E-04
  8.11E+00  1.24E-06  2.58E-05  1.19E-06  2.28E-05  2.03E-06  5.17E-04  2.36E-05  5.09E-04  1.37E-04
  8.62E+00  9.96E-07  3.02E-05  9.13E-07  2.70E-05  1.91E-06  6.24E-04  2.19E-05  5.77E-04  1.33E-04
  9.15E+00  4.89E-07  3.43E-05  3.54E-07  3.12E-05  1.51E-06  7.41E-04  2.00E-05  6.46E-04  1.29E-04
  9.69E+00  5.22E-07  6.98E-05  2.08E-07  6.10E-05  2.40E-06  1.40E-03  4.01E-05  1.08E-03  2.34E-04
                 19        20        21        22        23        24        25        26        27
  1.00E-05  9.17E-04  8.40E-05  4.37E-02  1.31E-03  1.80E-03  1.25E+00  3.05E-01  9.73E+00  6.55E+00
  1.25E-05  9.17E-04  8.40E-05  4.37E-02  1.31E-03  1.80E-03  1.24E+00  3.04E-01  9.24E+00  6.25E+00
  1.55E-05  9.17E-04  8.40E-05  4.37E-02  1.31E-03  1.80E-03  1.24E+00  3.04E-01  8.66E+00  5.89E+00
  1.93E-05  9.17E-04  8.40E-05  4.37E-02  1.31E-03  1.80E-03  1.23E+00  3.03E-01  8.01E+00  5.49E+00
  2.40E-05  9.17E-04  8.40E-05  4.37E-02  1.31E-03  1.80E-03  1.21E+00  3.03E-01  7.26E+00  5.02E+00
  2.97E-05  9.18E-04  8.40E-05  4.36E-02  1.31E-03  1.80E-03  1.20E+00  3.02E-01  6.44E+00  4.50E+00
  3.67E-05  9.18E-04  8.40E-05  4.36E-02  1.31E-03  1.80E-03  1.18E+00  3.00E-01  5.56E+00  3.94E+00
  4.54E-05  9.18E-04  8.40E-05  4.35E-02  1.31E-03  1.80E-03  1.16E+00  2.99E-01  4.65E+00  3.35E+00
  5.60E-05  9.18E-04  8.40E-05  4.35E-02  1.31E-03  1.80E-03  1.13E+00  2.97E-01  3.73E+00  2.74E+00
  6.89E-05  9.18E-04  8.40E-05  4.34E-02  1.31E-03  1.80E-03  1.10E+00  2.95E-01  2.86E+00  2.15E+00
  8.46E-05  9.18E-04  8.40E-05  4.33E-02  1.31E-03  1.80E-03  1.06E+00  2.93E-01  2.07E+00  1.61E+00
  1.04E-04  9.19E-04  8.40E-05  4.32E-02  1.31E-03  1.80E-03  1.01E+00  2.90E-01  1.40E+00  1.13E+00
  1.27E-04  9.20E-04  8.40E-05  4.30E-02  1.31E-03  1.80E-03  9.62E-01  2.86E-01  8.74E-01  7.41E-01
  1.55E-04  9.21E-04  8.40E-05  4.29E-02  1.31E-03  1.80E-03  9.03E-01  2.82E-01  5.02E-01  4.53E-01
  1.90E-04  9.22E-04  8.39E-05  4.27E-02  1.31E-03  1.80E-03  8.37E-01  2.77E-01  2.66E-01  2.61E-01
  2.31E-04  9.23E-04  8.39E-05  4.24E-02  1.32E-03  1.81E-03  7.64E-01  2.70E-01  1.37E-01  1.47E-01
  2.81E-04  9.24E-04  8.39E-05  4.21E-02  1.32E-03  1.81E-03  6.84E-01  2.63E-01  7.73E-02  9.13E-02
  3.42E-04  9.25E-04  8.39E-05  4.18E-02  1.32E-03  1.81E-03  5.99E-01  2.55E-01  5.69E-02  6.98E-02
  4.14E-04  9.26E-04  8.39E-05  4.14E-02  1.32E-03  1.81E-03  5.11E-01  2.45E-01  5.41E-02  6.56E-02
  5.02E-04  9.27E-04  8.39E-05  4.09E-02  1.32E-03  1.81E-03  4.23E-01  2.34E-01  5.77E-02  6.86E-02
  6.06E-04  9.28E-04  8.39E-05  4.03E-02  1.32E-03  1.81E-03  3.38E-01  2.21E-01  6.34E-02  7.41E-02
  7.31E-04  9.30E-04  8.39E-05  3.96E-02  1.32E-03  1.81E-03  2.59E-01  2.06E-01  6.99E-02  8.04E-02
  8.81E-04  9.31E-04  8.39E-05  3.88E-02  1.32E-03  1.81E-03  1.90E-01  1.90E-01  7.70E-02  8.72E-02
  1.06E-03  9.36E-04  8.37E-05  3.79E-02  1.33E-03  1.81E-03  1.33E-01  1.73E-01  8.66E-02  9.77E-02
  1.27E-03  9.43E-04  8.35E-05  3.68E-02  1.33E-03  1.82E-03  8.88E-02  1.55E-01  9.76E-02  1.10E-01
  1.52E-03  9.50E-04  8.33E-05  3.56E-02  1.34E-03  1.82E-03  5.83E-02  1.35E-01  1.10E-01  1.23E-01
  1.82E-03  9.57E-04  8.32E-05  3.43E-02  1.34E-03  1.82E-03  3.92E-02  1.16E-01  1.22E-01  1.36E-01
  2.18E-03  9.64E-04  8.30E-05  3.28E-02  1.35E-03  1.83E-03  2.90E-02  9.60E-02  1.35E-01  1.49E-01
  2.60E-03  9.72E-04  8.29E-05  3.12E-02  1.36E-03  1.83E-03  2.49E-02  7.74E-02  1.48E-01  1.62E-01
  3.09E-03  9.79E-04  8.28E-05  2.95E-02  1.36E-03  1.84E-03  2.46E-02  6.03E-02  1.61E-01  1.72E-01
  3.67E-03  9.87E-04  8.27E-05  2.77E-02  1.37E-03  1.84E-03  2.62E-02  4.54E-02  1.72E-01  1.81E-01
  4.36E-03  9.96E-04  8.27E-05  2.57E-02  1.37E-03  1.85E-03  2.88E-02  3.31E-02  1.81E-01  1.86E-01
  5.16E-03  1.00E-03  8.28E-05  2.37E-02  1.38E-03  1.86E-03  3.19E-02  2.37E-02  1.86E-01  1.87E-01
  6.10E-03  1.01E-03  8.29E-05  2.17E-02  1.39E-03  1.86E-03  3.53E-02  1.71E-02  1.89E-01  1.85E-01
  7.21E-03  1.02E-03  8.30E-05  1.98E-02  1.40E-03  1.87E-03  3.90E-02  1.30E-02  1.87E-01  1.81E-01
  8.49E-03  1.03E-03  8.33E-05  1.79E-02  1.40E-03  1.88E-03  4.29E-02  1.09E-02  1.82E-01  1.76E-01
  9.99E-03  4.82E-04  3.92E-05  7.25E-03  6.47E-04  8.61E-04  2.17E-02  4.88E-03  9.12E-02  8.42E-02
  1.17E-02  4.87E-04  3.87E-05  6.44E-03  6.52E-04  8.67E-04  2.41E-02  5.08E-03  8.80E-02  8.48E-02
  1.38E-02  4.93E-04  3.82E-05  5.81E-03  6.57E-04  8.74E-04  2.64E-02  5.58E-03  8.55E-02  8.65E-02
  1.61E-02  4.99E-04  3.78E-05  5.36E-03  6.63E-04  8.80E-04  2.86E-02  6.25E-03  8.39E-02  8.84E-02
  1.88E-02  5.05E-04  3.74E-05  5.07E-03  6.68E-04  8.88E-04  3.04E-02  7.02E-03  8.31E-02  9.00E-02
  2.20E-02  5.12E-04  3.72E-05  4.93E-03  6.74E-04  8.96E-04  3.18E-02  7.86E-03  8.24E-02  9.09E-02
  2.56E-02  5.19E-04  3.70E-05  4.90E-03  6.79E-04  9.04E-04  3.26E-02  8.75E-03  8.15E-02  9.11E-02
  2.98E-02  5.26E-04  3.69E-05  4.97E-03  6.85E-04  9.13E-04  3.27E-02  9.66E-03  8.07E-02  9.03E-02
  3.46E-02  5.34E-04  3.69E-05  5.09E-03  6.91E-04  9.23E-04  3.23E-02  1.06E-02  7.99E-02  8.79E-02
  4.00E-02  5.42E-04  3.69E-05  5.24E-03  6.97E-04  9.33E-04  3.15E-02  1.14E-02  7.89E-02  8.31E-02
  4.63E-02  5.51E-04  3.71E-05  5.40E-03  7.03E-04  9.44E-04  3.06E-02  1.22E-02  7.68E-02  7.58E-02
  5.35E-02  5.61E-04  3.74E-05  5.55E-03  7.09E-04  9.55E-04  2.98E-02  1.29E-02  7.27E-02  6.67E-02
  6.17E-02  5.71E-04  3.78E-05  5.68E-03  7.15E-04  9.68E-04  2.93E-02  1.34E-02  6.63E-02  5.70E-02
  7.11E-02  5.81E-04  3.84E-05  5.77E-03  7.21E-04  9.81E-04  2.90E-02  1.38E-02  5.78E-02  4.87E-02
  8.17E-02  5.93E-04  3.90E-05  5.83E-03  7.28E-04  9.95E-04  2.89E-02  1.40E-02  4.79E-02  4.30E-02
  9.37E-02  6.04E-04  3.98E-05  5.86E-03  7.34E-04  1.01E-03  2.87E-02  1.40E-02  3.82E-02  4.00E-02
  1.07E-01  5.86E-04  3.89E-05  5.59E-03  7.09E-04  9.95E-04  2.79E-02  1.36E-02  2.96E-02  3.84E-02
  1.23E-01  5.70E-04  3.82E-05  5.39E-03  6.88E-04  9.83E-04  2.69E-02  1.33E-02  2.38E-02  3.73E-02
  1.40E-01  5.56E-04  3.76E-05  5.25E-03  6.71E-04  9.76E-04  2.58E-02  1.31E-02  2.04E-02  3.57E-02
  1.60E-01  5.45E-04  3.72E-05  5.16E-03  6.57E-04  9.72E-04  2.43E-02  1.31E-02  1.87E-02  3.33E-02
  1.82E-01  5.35E-04  3.69E-05  5.11E-03  6.47E-04  9.73E-04  2.24E-02  1.30E-02  1.78E-02  2.99E-02
  2.07E-01  5.28E-04  3.68E-05  5.08E-03  6.40E-04  9.78E-04  2.01E-02  1.30E-02  1.74E-02  2.58E-02
  2.34E-01  5.22E-04  3.68E-05  5.06E-03  6.36E-04  9.86E-04  1.75E-02  1.30E-02  1.73E-02  2.14E-02
  2.65E-01  5.18E-04  3.70E-05  5.04E-03  6.35E-04  9.99E-04  1.47E-02  1.28E-02  1.72E-02  1.71E-02
  3.00E-01  5.16E-04  3.73E-05  5.01E-03  6.36E-04  1.02E-03  1.21E-02  1.26E-02  1.73E-02  1.35E-02
  3.38E-01  5.16E-04  3.78E-05  4.97E-03  6.41E-04  1.04E-03  9.88E-03  1.23E-02  1.73E-02  1.08E-02
  3.81E-01  5.17E-04  3.84E-05  4.91E-03  6.48E-04  1.06E-03  8.23E-03  1.18E-02  1.71E-02  9.09E-03
  4.29E-01  5.19E-04  3.91E-05  4.81E-03  6.58E-04  1.09E-03  7.20E-03  1.12E-02  1.67E-02  8.09E-03
  4.81E-01  5.23E-04  4.00E-05  4.68E-03  6.70E-04  1.12E-03  6.70E-03  1.04E-02  1.59E-02  7.54E-03
  5.40E-01  5.28E-04  4.10E-05  4.52E-03  6.84E-04  1.15E-03  6.56E-03  9.55E-03  1.49E-02  7.19E-03
  6.04E-01  5.34E-04  4.21E-05  4.32E-03  7.00E-04  1.18E-03  6.62E-03  8.62E-03  1.35E-02  6.90E-03
  6.75E-01  5.41E-04  4.34E-05  4.09E-03  7.18E-04  1.22E-03  6.72E-03  7.71E-03  1.18E-02  6.64E-03
  7.52E-01  5.48E-04  4.48E-05  3.85E-03  7.38E-04  1.25E-03  6.79E-03  6.89E-03  1.01E-02  6.41E-03
  8.38E-01  5.57E-04  4.63E-05  3.59E-03  7.59E-04  1.29E-03  6.79E-03  6.24E-03  8.47E-03  6.20E-03
  9.31E-01  5.66E-04  4.80E-05  3.33E-03  7.82E-04  1.32E-03  6.69E-03  5.78E-03  6.95E-03  6.01E-03
  1.03E+00  5.57E-04  4.95E-05  2.96E-03  7.85E-04  1.33E-03  6.31E-03  5.37E-03  5.53E-03  5.65E-03
  1.15E+00  5.46E-04  5.09E-05  2.63E-03  7.85E-04  1.33E-03  5.82E-03  5.09E-03  4.46E-03  5.24E-03
  1.27E+00  5.34E-04  5.24E-05  2.35E-03  7.86E-04  1.32E-03  5.30E-03  4.93E-03  3.72E-03  4.78E-03
  1.40E+00  5.23E-04  5.37E-05  2.12E-03  7.88E-04  1.30E-03  4.76E-03  4.81E-03  3.21E-03  4.28E-03
  1.54E+00  5.12E-04  5.51E-05  1.92E-03  7.91E-04  1.28E-03  4.20E-03  4.70E-03  2.86E-03  3.76E-03
  1.70E+00  5.01E-04  5.63E-05  1.74E-03  7.94E-04  1.26E-03  3.66E-03  4.57E-03  2.61E-03  3.23E-03
  1.86E+00  4.90E-04  5.76E-05  1.58E-03  7.99E-04  1.24E-03  3.14E-03  4.44E-03  2.43E-03  2.74E-03
  2.04E+00  4.79E-04  5.88E-05  1.43E-03  8.04E-04  1.22E-03  2.68E-03  4.28E-03  2.29E-03  2.28E-03
  2.24E+00  4.69E-04  5.98E-05  1.29E-03  8.09E-04  1.20E-03  2.26E-03  4.11E-03  2.20E-03  1.89E-03
  2.45E+00  4.59E-04  6.09E-05  1.16E-03  8.15E-04  1.18E-03  1.92E-03  3.92E-03  2.15E-03  1.57E-03
  2.67E+00  4.48E-04  6.18E-05  1.04E-03  8.20E-04  1.16E-03  1.64E-03  3.73E-03  2.14E-03  1.31E-03
  2.91E+00  4.39E-04  6.28E-05  9.34E-04  8.26E-04  1.15E-03  1.42E-03  3.54E-03  2.18E-03  1.13E-03
  3.17E+00  4.43E-04  6.51E-05  8.47E-04  8.56E-04  1.16E-03  1.28E-03  3.47E-03  2.31E-03  1.02E-03
  3.44E+00  4.87E-04  7.01E-05  7.60E-04  9.07E-04  1.20E-03  1.17E-03  3.82E-03  2.54E-03  9.37E-04
  3.73E+00  5.84E-04  7.98E-05  6.85E-04  9.99E-04  1.28E-03  1.11E-03  4.62E-03  2.84E-03  8.85E-04
  4.03E+00  7.29E-04  9.46E-05  6.22E-04  1.12E-03  1.40E-03  1.07E-03  5.50E-03  3.11E-03  8.48E-04
  4.36E+00  9.26E-04  1.16E-04  5.69E-04  1.27E-03  1.55E-03  1.04E-03  6.17E-03  3.32E-03  8.24E-04
  4.70E+00  1.18E-03  1.46E-04  5.24E-04  1.43E-03  1.74E-03  1.03E-03  6.49E-03  3.38E-03  8.14E-04
  5.06E+00  1.47E-03  1.88E-04  4.85E-04  1.59E-03  1.94E-03  1.02E-03  6.29E-03  3.28E-03  8.15E-04
  5.44E+00  1.79E-03  2.42E-04  4.52E-04  1.72E-03  2.13E-03  1.00E-03  5.56E-03  3.15E-03  8.20E-04
  5.84E+00  2.12E-03  3.10E-04  4.22E-04  1.80E-03  2.29E-03  9.92E-04  4.51E-03  3.04E-03  8.16E-04
  6.26E+00  2.41E-03  3.93E-04  3.94E-04  1.83E-03  2.39E-03  9.77E-04  3.59E-03  2.88E-03  7.94E-04
  6.70E+00  2.65E-03  4.88E-04  3.68E-04  1.77E-03  2.40E-03  9.58E-04  3.00E-03  2.62E-03  7.49E-04
  7.15E+00  2.81E-03  5.92E-04  3.42E-04  1.66E-03  2.33E-03  9.35E-04  2.62E-03  2.28E-03  6.84E-04
  7.62E+00  2.89E-03  6.98E-04  3.17E-04  1.54E-03  2.22E-03  9.08E-04  2.23E-03  1.89E-03  6.03E-04
  8.11E+00  2.91E-03  7.99E-04  2.93E-04  1.47E-03  2.10E-03  8.78E-04  1.71E-03  1.44E-03  4.99E-04
  8.62E+00  2.87E-03  8.87E-04  2.70E-04  1.43E-03  1.96E-03  8.42E-04  1.07E-03  1.03E-03  3.93E-04
  9.15E+00  2.78E-03  9.58E-04  2.48E-04  1.38E-03  1.77E-03  8.00E-04  4.31E-04  6.12E-04  2.44E-04
  9.69E+00  5.92E-03  1.35E-03  1.13E-03  3.26E-03  4.17E-03  2.68E-03  1.84E-03  5.94E-04  5.75E-04
                 28        29        30        31        32        33        34        35        36
  1.00E-05  3.67E-04  9.79E+01  4.75E+01  3.64E-04  7.18E-04  5.34E+01  1.10E-01  2.70E-06  2.15E-04
  1.25E-05  3.67E-04  9.80E+00  2.22E+01  3.65E-04  7.26E-04  5.27E+00  1.10E-01  2.70E-06  2.16E-04
  1.55E-05  3.67E-04  7.21E-01  8.69E+00  3.65E-04  7.35E-04  5.53E+00  1.09E-01  2.70E-06  2.17E-04
  1.93E-05  3.67E-04  1.90E-01  2.77E+00  3.65E-04  7.46E-04  5.69E+00  1.09E-01  2.70E-06  2.18E-04
  2.40E-05  3.67E-04  1.91E-01  7.10E-01  3.65E-04  7.59E-04  5.71E+00  1.08E-01  2.70E-06  2.20E-04
  2.97E-05  3.67E-04  2.11E-01  1.69E-01  3.65E-04  7.74E-04  5.54E+00  1.08E-01  2.70E-06  2.22E-04
  3.67E-05  3.67E-04  2.33E-01  6.92E-02  3.66E-04  7.92E-04  5.20E+00  1.07E-01  2.70E-06  2.24E-04
  4.54E-05  3.67E-04  2.57E-01  5.94E-02  3.66E-04  8.13E-04  4.71E+00  1.06E-01  2.70E-06  2.26E-04
  5.60E-05  3.67E-04  2.83E-01  6.20E-02  3.66E-04  8.38E-04  4.16E+00  1.04E-01  2.70E-06  2.29E-04
  6.89E-05  3.67E-04  3.11E-01  6.57E-02  3.66E-04  8.68E-04  3.68E+00  1.03E-01  2.70E-06  2.32E-04
  8.46E-05  3.67E-04  3.41E-01  6.97E-02  3.66E-04  9.03E-04  3.38E+00  1.01E-01  2.70E-06  2.37E-04
  1.04E-04  3.66E-04  3.87E-01  7.68E-02  3.68E-04  9.59E-04  3.32E+00  9.90E-02  2.70E-06  2.42E-04
  1.27E-04  3.66E-04  4.45E-01  8.60E-02  3.69E-04  1.03E-03  3.41E+00  9.66E-02  2.70E-06  2.50E-04
  1.55E-04  3.66E-04  5.08E-01  9.62E-02  3.71E-04  1.12E-03  3.53E+00  9.37E-02  2.70E-06  2.58E-04
  1.90E-04  3.66E-04  5.76E-01  1.07E-01  3.73E-04  1.21E-03  3.61E+00  9.02E-02  2.70E-06  2.69E-04
  2.31E-04  3.66E-04  6.46E-01  1.20E-01  3.74E-04  1.33E-03  3.66E+00  8.62E-02  2.70E-06  2.81E-04
  2.81E-04  3.65E-04  7.16E-01  1.33E-01  3.76E-04  1.46E-03  3.72E+00  8.15E-02  2.70E-06  2.95E-04
  3.42E-04  3.65E-04  7.80E-01  1.47E-01  3.78E-04  1.61E-03  3.77E+00  7.61E-02  2.70E-06  3.12E-04
  4.14E-04  3.65E-04  8.32E-01  1.62E-01  3.80E-04  1.79E-03  3.76E+00  7.01E-02  2.70E-06  3.33E-04
  5.02E-04  3.65E-04  8.65E-01  1.77E-01  3.81E-04  2.00E-03  3.61E+00  6.35E-02  2.71E-06  3.57E-04
  6.06E-04  3.65E-04  8.73E-01  1.93E-01  3.83E-04  2.24E-03  3.27E+00  5.64E-02  2.71E-06  3.86E-04
  7.31E-04  3.65E-04  8.55E-01  2.08E-01  3.85E-04  2.52E-03  2.77E+00  4.90E-02  2.71E-06  4.19E-04
  8.81E-04  3.65E-04  8.15E-01  2.23E-01  3.88E-04  2.85E-03  2.23E+00  4.14E-02  2.72E-06  4.60E-04
  1.06E-03  3.63E-04  7.75E-01  2.40E-01  3.95E-04  3.32E-03  1.81E+00  3.43E-02  2.71E-06  5.13E-04
  1.27E-03  3.61E-04  7.47E-01  2.56E-01  4.05E-04  3.89E-03  1.60E+00  2.76E-02  2.71E-06  5.77E-04
  1.52E-03  3.59E-04  7.40E-01  2.68E-01  4.14E-04  4.55E-03  1.53E+00  2.15E-02  2.70E-06  6.51E-04
  1.82E-03  3.57E-04  7.52E-01  2.73E-01  4.24E-04  5.31E-03  1.46E+00  1.62E-02  2.70E-06  7.38E-04
  2.18E-03  3.55E-04  7.69E-01  2.71E-01  4.35E-04  6.20E-03  1.31E+00  1.22E-02  2.70E-06  8.39E-04
  2.60E-03  3.54E-04  7.81E-01  2.64E-01  4.45E-04  7.23E-03  1.06E+00  9.34E-03  2.71E-06  9.57E-04
  3.09E-03  3.52E-04  7.85E-01  2.54E-01  4.57E-04  8.42E-03  7.41E-01  7.66E-03  2.72E-06  1.09E-03
  3.67E-03  3.51E-04  7.81E-01  2.46E-01  4.68E-04  9.79E-03  4.36E-01  6.95E-03  2.73E-06  1.25E-03
  4.36E-03  3.50E-04  7.66E-01  2.42E-01  4.80E-04  1.13E-02  2.17E-01  6.95E-03  2.75E-06  1.44E-03
  5.16E-03  3.49E-04  7.28E-01  2.42E-01  4.93E-04  1.31E-02  1.08E-01  7.40E-03  2.78E-06  1.65E-03
  6.10E-03  3.49E-04  6.57E-01  2.45E-01  5.06E-04  1.51E-02  7.85E-02  8.11E-03  2.81E-06  1.90E-03
  7.21E-03  3.49E-04  5.52E-01  2.46E-01  5.19E-04  1.73E-02  8.12E-02  8.93E-03  2.85E-06  2.19E-03
  8.49E-03  3.49E-04  4.29E-01  2.46E-01  5.34E-04  1.97E-02  9.12E-02  9.80E-03  2.90E-06  2.53E-03
  9.99E-03  1.68E-04  2.06E-01  1.30E-01  2.96E-04  1.41E-02  7.69E-02  7.85E-03  2.03E-06  1.83E-03
  1.17E-02  1.69E-04  1.64E-01  1.29E-01  3.04E-04  1.59E-02  8.66E-02  8.58E-03  2.07E-06  2.11E-03
  1.38E-02  1.71E-04  1.44E-01  1.25E-01  3.11E-04  1.77E-02  9.57E-02  9.27E-03  2.13E-06  2.42E-03
  1.61E-02  1.75E-04  1.40E-01  1.16E-01  3.20E-04  1.95E-02  1.03E-01  9.85E-03  2.20E-06  2.77E-03
  1.88E-02  1.78E-04  1.45E-01  1.03E-01  3.29E-04  2.10E-02  1.07E-01  1.03E-02  2.29E-06  3.15E-03
  2.20E-02  1.83E-04  1.50E-01  8.66E-02  3.38E-04  2.22E-02  1.07E-01  1.06E-02  2.41E-06  3.58E-03
  2.56E-02  1.89E-04  1.54E-01  6.90E-02  3.49E-04  2.29E-02  1.01E-01  1.07E-02  2.56E-06  4.04E-03
  2.98E-02  1.96E-04  1.52E-01  5.39E-02  3.60E-04  2.32E-02  8.94E-02  1.07E-02  2.76E-06  4.53E-03
  3.46E-02  2.05E-04  1.44E-01  4.39E-02  3.72E-04  2.31E-02  7.25E-02  1.06E-02  2.98E-06  5.05E-03
  4.00E-02  2.14E-04  1.29E-01  3.90E-02  3.85E-04  2.26E-02  5.32E-02  1.05E-02  3.25E-06  5.57E-03
  4.63E-02  2.26E-04  1.08E-01  3.75E-02  3.99E-04  2.20E-02  3.49E-02  1.05E-02  3.57E-06  6.10E-03
  5.35E-02  2.39E-04  8.48E-02  3.75E-02  4.15E-04  2.11E-02  2.04E-02  1.05E-02  3.93E-06  6.59E-03
  6.17E-02  2.54E-04  6.27E-02  3.80E-02  4.33E-04  2.00E-02  1.05E-02  1.06E-02  4.59E-06  7.03E-03
  7.11E-02  2.72E-04  4.46E-02  3.86E-02  4.52E-04  1.87E-02  4.99E-03  1.07E-02  5.43E-06  7.38E-03
  8.17E-02  2.92E-04  3.16E-02  3.86E-02  4.73E-04  1.71E-02  2.50E-03  1.08E-02  6.42E-06  7.62E-03
  9.37E-02  3.14E-04  2.29E-02  3.76E-02  4.95E-04  1.53E-02  1.70E-03  1.09E-02  7.55E-06  7.71E-03
  1.07E-01  3.31E-04  1.74E-02  3.46E-02  5.08E-04  1.35E-02  1.57E-03  1.06E-02  8.72E-06  7.71E-03
  1.23E-01  3.50E-04  1.44E-02  3.05E-02  5.25E-04  1.17E-02  1.64E-03  1.03E-02  9.98E-06  7.56E-03
  1.40E-01  3.71E-04  1.32E-02  2.56E-02  5.46E-04  1.03E-02  1.75E-03  9.86E-03  1.13E-05  7.27E-03
  1.60E-01  3.95E-04  1.28E-02  2.05E-02  5.73E-04  9.16E-03  1.89E-03  9.30E-03  1.28E-05  6.86E-03
  1.82E-01  4.22E-04  1.26E-02  1.57E-02  6.06E-04  8.38E-03  2.06E-03  8.63E-03  1.44E-05  6.37E-03
  2.07E-01  4.51E-04  1.25E-02  1.18E-02  6.46E-04  7.86E-03  2.23E-03  7.87E-03  1.62E-05  5.83E-03
  2.34E-01  4.83E-04  1.25E-02  8.97E-03  7.01E-04  7.53E-03  2.39E-03  7.10E-03  1.81E-05  5.30E-03
  2.65E-01  5.18E-04  1.24E-02  7.16E-03  7.63E-04  7.32E-03  2.54E-03  6.38E-03  2.02E-05  4.83E-03
  3.00E-01  5.56E-04  1.23E-02  6.05E-03  8.33E-04  7.17E-03  2.67E-03  5.77E-03  2.24E-05  4.42E-03
  3.38E-01  5.97E-04  1.22E-02  5.32E-03  9.11E-04  7.00E-03  2.75E-03  5.29E-03  2.49E-05  4.06E-03
  3.81E-01  6.41E-04  1.20E-02  4.81E-03  9.98E-04  6.74E-03  2.78E-03  4.94E-03  2.78E-05  3.74E-03
  4.29E-01  6.89E-04  1.15E-02  4.46E-03  1.09E-03  6.36E-03  2.75E-03  4.69E-03  3.09E-05  3.42E-03
  4.81E-01  7.40E-04  1.07E-02  4.24E-03  1.20E-03  5.87E-03  2.65E-03  4.50E-03  3.44E-05  3.09E-03
  5.40E-01  7.95E-04  9.76E-03  4.13E-03  1.32E-03  5.32E-03  2.47E-03  4.31E-03  3.87E-05  2.75E-03
  6.04E-01  8.54E-04  8.61E-03  4.07E-03  1.44E-03  4.76E-03  2.23E-03  4.10E-03  4.33E-05  2.41E-03
  6.75E-01  9.16E-04  7.38E-03  4.02E-03  1.58E-03  4.24E-03  1.93E-03  3.84E-03  4.83E-05  2.08E-03
  7.52E-01  9.81E-04  6.17E-03  3.92E-03  1.72E-03  3.79E-03  1.59E-03  3.52E-03  5.41E-05  1.77E-03
  8.38E-01  1.05E-03  5.06E-03  3.77E-03  1.88E-03  3.42E-03  1.26E-03  3.17E-03  6.07E-05  1.51E-03
  9.31E-01  1.13E-03  4.11E-03  3.56E-03  2.05E-03  3.12E-03  9.43E-04  2.81E-03  6.82E-05  1.31E-03
  1.03E+00  1.18E-03  3.28E-03  3.23E-03  2.21E-03  2.83E-03  6.63E-04  2.40E-03  7.56E-05  1.15E-03
  1.15E+00  1.23E-03  2.65E-03  2.88E-03  2.38E-03  2.58E-03  4.43E-04  2.05E-03  8.36E-05  1.04E-03
  1.27E+00  1.28E-03  2.19E-03  2.56E-03  2.56E-03  2.36E-03  2.80E-04  1.78E-03  9.26E-05  9.63E-04
  1.40E+00  1.33E-03  1.87E-03  2.28E-03  2.74E-03  2.16E-03  1.68E-04  1.57E-03  1.03E-04  9.09E-04
  1.54E+00  1.38E-03  1.65E-03  2.03E-03  2.92E-03  1.98E-03  9.48E-05  1.42E-03  1.16E-04  8.69E-04
  1.70E+00  1.44E-03  1.49E-03  1.82E-03  3.11E-03  1.80E-03  5.06E-05  1.31E-03  1.33E-04  8.33E-04
  1.86E+00  1.50E-03  1.40E-03  1.64E-03  3.30E-03  1.63E-03  2.62E-05  1.23E-03  1.58E-04  7.99E-04
  2.04E+00  1.56E-03  1.34E-03  1.48E-03  3.50E-03  1.46E-03  1.35E-05  1.17E-03  1.96E-04  7.60E-04
  2.24E+00  1.62E-03  1.29E-03  1.35E-03  3.71E-03  1.30E-03  7.52E-06  1.14E-03  2.57E-04  7.19E-04
  2.45E+00  1.69E-03  1.26E-03  1.24E-03  3.97E-03  1.14E-03  4.69E-06  1.12E-03  3.59E-04  6.80E-04
  2.67E+00  1.77E-03  1.26E-03  1.18E-03  4.33E-03  1.00E-03  3.20E-06  1.14E-03  5.31E-04  6.52E-04
  2.91E+00  1.86E-03  1.27E-03  1.19E-03  4.83E-03  8.87E-04  2.25E-06  1.20E-03  8.12E-04  6.41E-04
  3.17E+00  2.05E-03  1.28E-03  1.23E-03  5.45E-03  7.80E-04  1.54E-06  1.25E-03  1.15E-03  6.27E-04
  3.44E+00  2.48E-03  1.22E-03  1.26E-03  5.73E-03  6.69E-04  9.88E-07  1.19E-03  1.46E-03  5.69E-04
  3.73E+00  3.06E-03  1.06E-03  1.26E-03  5.69E-03  5.28E-04  5.69E-07  1.03E-03  1.58E-03  4.81E-04
  4.03E+00  3.54E-03  8.30E-04  1.21E-03  5.32E-03  3.65E-04  2.82E-07  8.01E-04  1.51E-03  3.78E-04
  4.36E+00  3.74E-03  5.73E-04  1.11E-03  4.63E-03  2.22E-04  1.17E-07  5.77E-04  1.45E-03  2.78E-04
  4.70E+00  3.73E-03  3.60E-04  9.77E-04  3.76E-03  1.25E-04  3.96E-08  4.16E-04  1.29E-03  1.98E-04
  5.06E+00  3.66E-03  2.21E-04  8.48E-04  2.94E-03  6.99E-05  1.04E-08  3.26E-04  1.00E-03  1.47E-04
  5.44E+00  3.75E-03  1.38E-04  7.55E-04  2.31E-03  3.93E-05  2.06E-09  2.73E-04  7.44E-04  1.17E-04
