   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.000000000000        0.657323039000466E-08
   150.606652104301        0.657323039000466E-08
   151.775129046952        0.766267618434453E-08
   152.949912032465        0.891960144258325E-08
   154.130856345981        0.103674551531759E-07
   155.317811618781        0.120325937620920E-07
   156.510614155304        0.139445584193853E-07
   157.709091912031        0.161364042056325E-07
   158.913067968193        0.186450568971726E-07
   160.122364701923        0.215117083470911E-07
   161.336785612331        0.247821247295032E-07
   162.556124447613        0.285070825830480E-07
   163.780162555458        0.327427728273152E-07
   165.008659256223        0.375511486820412E-07
   166.241377581078        0.430005605716240E-07
   167.478072891883        0.491661697013596E-07
   168.718495092594        0.561304698423096E-07
   169.962405986606        0.639840472815438E-07
   171.209536557350        0.728256128216785E-07
   172.459603513059        0.827626353314220E-07
   173.712310431807        0.939118250945513E-07
   174.967335438207        0.106399323406855E-06
   176.224360452236        0.120361671862717E-06
   177.483059797918        0.135946098598284E-06
   178.743095714182        0.153310821526330E-06
   180.004112820467        0.172625198694167E-06
   181.265751863846        0.194070399935859E-06
   182.527644118608        0.217839524782948E-06
   183.789421777591        0.244138245077859E-06
   185.050753239743        0.273186872781226E-06
   186.311246871686        0.305216365819450E-06
   187.570492774557        0.340469586290726E-06
   188.828064245962        0.379200976125264E-06
   190.083503252517        0.421674959077218E-06
   191.336364280620        0.468168128868878E-06
   192.586194402837        0.518967577806078E-06
   193.832531515355        0.574369983435795E-06
   195.074906975516        0.634680893565831E-06
   196.312838055432        0.700212834149037E-06
   197.545831749129        0.771284177956469E-06
   198.773397469226        0.848219167092349E-06
   199.995082442000        0.931351796446731E-06
   201.210373951228        0.102101152356902E-05
   202.418742768860        0.111752549760762E-05
   203.619651116334        0.122121707266678E-05
   204.812553261745        0.133240323908234E-05
   205.996895309438        0.145139170476761E-05
   207.172115802486        0.157847791467182E-05
   208.662951709807        0.179442346344698E-05
   212.064969365954        0.264998066283511E-05
   216.394038274608        0.436287056501143E-05
   220.691472066578        0.700556030354818E-05
   224.952919289185        0.109847546916463E-04
   229.173888394669        0.168387969016455E-04
   233.349716833403        0.252617260191805E-04
   237.475543909282        0.371251134046540E-04
   241.546291552446        0.534948974715757E-04
   245.556657681388        0.756400026281479E-04
   249.501126916903        0.105029365842813E-03
   253.374002886025        0.143314244209717E-03
   257.169465063589        0.192293460799122E-03
   260.881650990849        0.253860622603784E-03
   264.504761898404        0.329934259205012E-03
   268.033186568120        0.422374079891056E-03
   271.461635216231        0.532888777134940E-03
   273.150000000000        0.595913851877736E-03
