   0.00928246466
   0.206185595  0.0075425877  0.0207227584  0.000214218077
   0.127388497  0.0562578674  0.0827839264  0.00425958403
   0.0666666983  1.02216362  1.17975922  0.366012213
   0.039370099  4.05284908  4.65970575  1.19490437
   0.0227530994  1.21608317  2.31359558  0.530281276
   0.0138792996  1.46290945  2.6667651  1.03437584
   0.00977519975  1.36869029  2.54242389  1.08508354
   0.00736919981  1.34506977  2.44965778  1.08730512
   0.00538789986  1.33809558  2.37440377  1.09653157
   0.00422119989  1.33537221  2.32627297  1.0999534
   0.00357529991  1.33688083  2.29960038  1.10208541
   0.00296999992  1.33402782  2.27461655  1.10519199
   0.00248389994  1.32465407  2.25068555  1.10733169
   0.00213949995  1.32274865  2.2324616  1.10995728
   0.00193819995  1.32353141  2.22056442  1.1152863
   0.00181799995  1.30244468  2.20377797  1.11769186
   0.00169779996  1.23198607  2.17155646  1.10835812
   0.00157769996  1.14144127  2.15178077  1.08160615
   0.00145749996  1.15736753  2.16265461  1.08768532
   0.00135879997  1.17394589  2.15813572  1.08988176
   0.00127869997  1.18519246  2.15301569  1.09009736
   0.00119859997  1.21721819  2.14697862  1.08880063
   0.00112919997  1.25871829  2.14513329  1.08779407
   0.00106919997  1.28735638  2.14646326  1.09155055
   0.00100909997  1.31290057  2.1462248  1.09994705
   0.000964799976  1.32706655  2.13983973  1.11008813
   0.000934799976  1.31440017  2.12800499  1.11647089
   0.000899499977  1.26400612  2.10819812  1.11859489
   0.000867299978  1.19347872  2.08895247  1.10728702
   0.000834499979  1.10778474  2.06519065  1.07236345
   0.00080739998  1.04752284  2.074531  1.03515384
   0.00079039998  1.06681577  2.10658389  1.05249168
   0.000771399981  1.10065527  2.11513008  1.07787394
   0.000749799981  1.24743065  2.11485382  1.19450213
   0.000728399982  1.36240033  2.11757263  1.2817385
   0.000709399982  1.3746212  2.11226204  1.28520039
   0.000687299983  1.37397795  2.10304122  1.27801807
   0.000666399983  1.40716394  2.1068395  1.30042919
   0.000651499984  1.42084245  2.09704918  1.30609272
   0.000629699984  1.44008375  2.08631946  1.31668614
   0.000606399985  1.45472861  2.09523321  1.32404282
   0.000589899985  1.45099071  2.09429184  1.31905701
   0.000575899985  1.43687805  2.08651542  1.3048498
   0.000557199986  1.43166392  2.08854531  1.3004733
   0.000537899986  1.43348814  2.09030733  1.29985556
   0.000526499987  1.44725637  2.08800194  1.30839405
   0.000514899987  1.48358614  2.08440317  1.3306155
   0.000499999987  1.55519621  2.05680307  1.37079253
   0.000488199988  1.72833882  2.11695695  1.50269434
   0.000482699988  1.74504376  2.07852318  1.49942816
   0.000479599988  1.7442145  2.04757299  1.48736743
   0.000474999988  1.79730819  2.05808058  1.52420392
   0.000469999988  1.89737739  2.11902711  1.6066876
   0.000466199988  1.9168121  2.11271637  1.61718726
   0.000460499988  1.8829914  2.04505925  1.56903045
   0.000450399989  2.00166174  2.1172304  1.66951328
   0.000434699989  2.00833079  2.08882406  1.65556838
   0.000420199989  2.00520967  2.06763852  1.64961421
   0.00040739999  2.02042612  2.07518955  1.66034207
   0.00039489999  2.0202631  2.07038563  1.66059859
   0.00038489999  2.01336419  2.06255418  1.65095041
   0.000374899991  2.02411411  2.07132561  1.66363445
   0.000366199991  2.01931711  2.06603706  1.65642721
   0.000358699991  2.02278624  2.07039663  1.65899098
   0.000347299991  2.01758386  2.06437879  1.65365543
   0.000336299992  2.01269451  2.05937012  1.65245515
   0.000330799992  2.02142831  2.06966093  1.65488223
   0.000326899992  2.01789998  2.06552662  1.65342494
   0.000323099992  2.01296316  2.06043649  1.65238214
   0.000319299992  2.01357465  2.06138904  1.65238047
   0.000315599992  2.01450191  2.0621409  1.65274254
   0.000311799992  2.0078173  2.05601974  1.64524953
   0.000308499992  2.01248693  2.0600679  1.65508481
   0.000305499992  2.01813939  2.06756819  1.65230033
   0.000301399992  2.01147403  2.05999501  1.64892643
   0.000296499993  2.01054302  2.0589892  1.64999519
   0.000290899993  2.00584262  2.0547532  1.64417443
   0.000284699993  2.01095546  2.0603833  1.64661004
   0.000278699993  2.01407217  2.06345816  1.65134606
   0.000272999993  2.0053131  2.05500473  1.64414871
   0.000267599993  2.01277948  2.06285666  1.65150548
   0.000262299993  2.00356758  2.05278596  1.64416542
   0.000257399993  1.98412133  2.03335384  1.63040666
   0.000252699994  2.02429189  2.07458464  1.66533004
   0.000248199994  1.99822426  2.04872901  1.63982791
   0.000243699994  1.98101241  2.0315038  1.62305912
   0.000238399994  1.98744197  2.03866849  1.6304043
   0.000232399994  1.9967252  2.04943335  1.63745347
   0.000227599994  1.99472742  2.04850509  1.63354096
   0.000223999994  1.99896364  2.0528228  1.63969504
   0.000220899994  1.99293788  2.04675189  1.63613157
   0.000218299994  1.99401218  2.04930228  1.63412704
   0.000216299995  1.99230719  2.04772628  1.6327697
   0.000214799995  1.9902275  2.0453098  1.63188234
   0.000213699995  1.99254542  2.04800292  1.63450369
   0.000212899995  1.99534281  2.05137969  1.6373628
   0.000211399995  1.99203673  2.04755652  1.63463987
   0.000209099995  1.98513029  2.04085086  1.63064162
   0.000206999995  1.99356545  2.049845  1.6381147
   0.000204999995  1.98687341  2.04315843  1.63390923
   0.000202999995  1.9891903  2.04650589  1.63403952
   0.000200999995  1.99005374  2.04667808  1.63528679
   0.000198199995  1.98594459  2.04300155  1.63316286
