   0.000106480004
   0.206185595  1.23935755E-10  0.000131813198  7.61318203E-14
   0.127388497  8.50964552E-10  0.000213354209  9.21770221E-13
   0.0666666983  1.13298273E-08  0.000407744458 -2.82519336E-12
   0.039370099  9.37046486E-08  0.000672598599  9.38868927E-12
   0.0227530994  8.39464971E-07  0.00205906287  1.91264178E-10
   0.0138792996  6.05041223E-06  0.00586618848  4.76471623E-09
   0.00977519975  2.49490935E-05  0.0113817649  4.20992074E-08
   0.00736919981  7.79675264E-05  0.0215897051  2.23298034E-07
   0.00538789986  0.000275545299  0.0406883306  1.44829881E-06
   0.00422119989  0.000749332632  0.0691287709  6.25311519E-06
   0.00357529991  0.00150591666  0.106407093  1.68392834E-05
   0.00296999992  0.00322327769  0.178822967  4.68646364E-05
   0.00248389994  0.00651938276  0.27968182  0.0001188876
   0.00213949995  0.0120992753  0.417950713  0.000259200048
   0.00193819995  0.0182843383  0.604260846  0.000400152258
   0.00181799995  0.0202964489  0.735665297  0.000457138393
   0.00169779996  0.0141456888  0.660745745  0.000368599577
   0.00157769996  0.00695473448  0.350693382  0.000230105369
   0.00145749996  0.0129734135  0.216404254  0.000561421888
   0.00135879997  0.0227848681  0.215092099  0.00119995199
   0.00127869997  0.0349645241  0.209879497  0.00217549256
   0.00119859997  0.0693539962  0.243333691  0.00557060942
   0.00112919997  0.127148729  0.608314326  0.0123728649
   0.00106919997  0.184549012  1.04324544  0.0172530671
   0.00100909997  0.246768552  1.52561077  0.0200378482
   0.000964799976  0.270950087  1.84650645  0.0206545708
   0.000934799976  0.227343748  1.77787916  0.0183982571
   0.000899499977  0.129795607  1.31892114  0.0119237896
   0.000867299978  0.0628719243  0.882868123  0.00641185812
   0.000834499979  0.0219056884  0.511202398  0.00245319356
   0.00080739998  0.008359177  0.242351882  0.00101891173
   0.00079039998  0.0133139004  0.12469707  0.00171511152
   0.000771399981  0.0253039221  0.0685754634  0.00347019547
   0.000749799981  0.0415858415  0.059827353  0.0061318782
   0.000728399982  0.059631115  0.0724840454  0.00945557947
   0.000709399982  0.0770043601  0.0893521851  0.0130270802
   0.000687299983  0.0985207498  0.110690049  0.0179730274
   0.000666399983  0.120670636  0.131969141  0.0236622368
   0.000651499984  0.138372229  0.149022915  0.0286041575
   0.000629699984  0.168809212  0.178886117  0.0378143777
   0.000606399985  0.208164325  0.218150866  0.0510330738
   0.000589899985  0.240510483  0.250737318  0.0630273671
   0.000575899985  0.270971754  0.281540985  0.0752775783
   0.000557199986  0.31615784  0.327209228  0.0951935403
   0.000537899986  0.368413138  0.379688888  0.120882154
   0.000526499987  0.402232104  0.413148359  0.139016912
   0.000514899987  0.439240601  0.449121181  0.160167706
   0.000499999987  0.49120718  0.498753249  0.19203543
   0.000488199988  0.536458812  0.541786607  0.22167871
   0.000482699988  0.558940881  0.563337789  0.237003247
   0.000479599988  0.572036377  0.575965379  0.246096896
   0.000474999988  0.592071204  0.595377286  0.260228651
   0.000469999988  0.614715749  0.617453816  0.276493757
   0.000466199988  0.632573101  0.634948955  0.289515635
   0.000460499988  0.660498839  0.662429778  0.310175416
   0.000450399989  0.713713142  0.715098319  0.350315824
   0.000434699989  0.807577061  0.808535494  0.422441194
   0.000420199989  0.908646936  0.909427359  0.500226196
   0.00040739999  1.01079395  1.01149303  0.577624829
   0.00039489999  1.12238045  1.12304584  0.660045467
