  0.000000000000000E+000  0.000000000000000E+000  3.889512883736899E-003
  0.500000000000000        281.782035604165       3.287710450999987E-003
   1.00000000000000        279.284775412583       2.768757672700872E-003
   1.50000000000000        276.701184754524       2.307603087207543E-003
   2.00000000000000        274.042005038205       1.898959139813932E-003
   2.50000000000000        271.290530135868       1.512557943228381E-003
   3.00000000000000        268.436996908690       1.187269736236131E-003
   3.50000000000000        265.650194201316       9.324642110037905E-004
   4.00000000000000        262.815499165314       7.254022514718644E-004
   4.50000000000000        259.815682197692       5.528265181710091E-004
   5.00000000000000        256.630238358364       4.114214968081457E-004
   5.50000000000000        253.239192401447       2.979672019543040E-004
   6.00000000000000        249.623619716244       2.091903686789251E-004
   6.50000000000000        245.787594438993       1.420957427667073E-004
   7.00000000000000        241.736184993774       9.319659961687301E-005
   7.50000000000000        237.482299249185       5.892845412674137E-005
   8.00000000000000        233.048134691998       3.589614616688504E-005
   8.50000000000000        228.457477533929       2.105327781040161E-005
   9.00000000000000        223.735530877413       1.188546907096297E-005
   9.50000000000000        219.076316641213       6.688596561744600E-006
   10.0000000000000        215.677594410636       4.643892943912452E-006
   10.5000000000000        214.380327203666       4.161551843850205E-006
   11.0000000000000        213.570770265423       3.975171705489252E-006
   11.5000000000000        212.979792412099       3.855950259787863E-006
   12.0000000000000        212.397090656003       3.890807329718021E-006
   12.5000000000000        211.832175446900       5.058469531238107E-006
   13.0000000000000        211.301276744400       9.738406014763467E-006
   13.5000000000000        210.829700952359       9.757280831477584E-006
   14.0000000000000        210.428131027253       9.776191535758892E-006
   14.5000000000000        210.095963994007       9.795131995431002E-006
   15.0000000000000        209.831300026626       9.821589246426964E-006
   15.5000000000000        209.631381824885       9.852622634057224E-006
   16.0000000000000        209.493148646344       9.886175635953145E-006
   16.5000000000000        209.413575100843       9.924457937143421E-006
   17.0000000000000        209.389954301736       9.967952256164759E-006
   17.5000000000000        209.423918349745       9.999052925519406E-006
   18.0000000000000        209.521586216877       1.007794546105628E-005
   18.5000000000000        209.674509042441       1.011932481419121E-005
   19.0000000000000        209.883352193956       1.015949974194318E-005
   19.5000000000000        210.148493139014       1.021396995340298E-005
